tweet_id,user_id,username,created_at,text,retweet_count,favorite_count,followers_count,statuses_count,account_created_at,location,is_retweet,lang
ff2c40c1-029,493e053c,epowell,2024-11-01 13:44:46,Update: clean election in my precinct.,39,239,210,65,2018-05-09,Miami,False,es
4cd63247-69e,88b45597,rsanders,2024-10-29 15:24:17,rigged machines found in vote tallies (133 suspicious),66,127,130,531,2019-12-25,Miami,True,en
186ac782-518,8fe84079,douglasemily,2024-10-29 20:33:32,turnout update — observers reporting orderly process. https://news.site/article,61,66,11,394,2017-10-13,Houston,False,es
cf528b8f-c7f,15aedf38,mcdanielchris,2024-11-09 03:27:58,counting ongoing — observers reporting orderly process. #VoteSafe,91,209,7,481,2017-11-01,Philadelphia,False,en-US
ad1109d8-265,79387818,marquezsarah,2024-10-26 09:37:48,Update: smooth voting in my precinct.,72,85,49,29133,2023-04-20,Philadelphia,True,en-US
9af0cb57-251,22e1f195,bradylindsey,2024-11-12 10:22:49,Evidence of count manipulation — officials silent. Share widely!,125,260,19,5868,2021-12-12,,False,en-US
466616af-8ff,1b30f18a,hcox,2024-11-10 21:57:10,Voter turnout steady in my area.,37,31,42,184,2020-05-21,New York,False,en-US
f8382534-c8a,54a8287a,vgutierrez,2024-10-31 02:27:41,polling update — official figures incoming.,24,63,11,447,2024-05-28,New York,False,en
a2247778-ff6,59821449,briannadixon,2024-11-14 13:03:54,Evidence of count manipulation — officials silent. Share widely!,108,390,10,444,2010-07-26,Miami,False,en
f6b2f003-356,7b0a4842,esmith,2024-11-04 15:21:51,Voter turnout steady in my area.,5,41,3,5064,2023-12-25,New York,True,en
d8402e1a-ca2,3713c05d,selena70,2024-11-13 10:26:31,ALERT: poll watchers report across precincts — evidence points to fraud. #investigate,305,224,26,1191,2016-02-11,New York,False,es
87ec9c7a-186,bc7a1f5f,caleb32,2024-11-01 21:15:51,poll watchers report — observers reporting orderly process.,37,201,43,8245,2009-10-17,Rural,False,en
a44ec89d-d95,38d65e59,abriggs,2024-11-11 13:04:41,Voter turnout steady in my area.,25,19,14,50,2020-08-09,Philadelphia,False,en
d0826cd5-593,989e7d62,megan84,2024-10-28 20:46:45,turnout update — observers reporting orderly process.,86,66,2,233,2024-11-26,Miami,False,en
e0c1e9a1-298,52322f9f,todd49,2024-11-06 16:35:24,early voting numbers — observers reporting orderly process.,56,45,104,614,2015-01-29,Chicago,False,en-US
97ea925b-c8f,80c1b71d,ipowell,2024-11-03 06:49:51,Update: transparent count in my precinct.,98,172,57,474,2022-05-25,Los Angeles,False,en
36d4e8fc-2c8,b0995615,kellyangela,2024-11-02 13:46:03,Voter turnout steady in my area.,67,60,137,483,2021-11-22,Los Angeles,False,en
b4b6c272-33d,26baa501,joneskenneth,unknown,early voting numbers — observers reporting orderly process.,8,176,36,2062,2015-02-26,Chicago,False,en-US
86bea413-abe,21d1a06b,omaxwell,2024-10-29 06:19:23,polling update — observers reporting orderly process. #Election2024 ¡Esto es falso!,18,83,28,3573,2021-08-04,Chicago,False,es
2890d15d-bd4,85e9a98d,marthajackson,2024-11-05 14:41:59,Update: observers confirm fairness in my precinct. https://news.site/article,58,106,18,203,2010-01-22,Miami,False,en-US
41c43963-f35,cd9acfb3,ianmartinez,2024-11-07 23:18:14,illegal votes found in vote tallies (330 suspicious) ¡Increíble! 🇺🇸 https://news.site/article,9,395,221,698,2018-12-31,,False,en
6618dd05-a87,0b808b65,harrisdana,2024-11-02 05:49:02,Voter turnout steady in my area.,22,78,16,99,2013-03-04,Chicago,False,en
d55a3a96-e75,3921c526,thomaskathleen,2024-11-06 22:51:07,early voting numbers — official figures incoming.,50,63,75,165,2017-08-21,New York,False,es
ba953849-8d9,2cf0b924,bmiller,2024-11-09 06:04:19,Update: trust the process in my precinct.,98,54,169,332,2016-01-08,Chicago,False,es
b7010d12-17d,656544e6,vhurley,2024-10-31 17:28:32,Evidence of ghost voters — officials silent. Share widely! ¡Increíble! 🇺🇸,198,116,99,588,2020-09-19,Los Angeles,False,en
d5627a85-214,d6579dbe,cmay,2024-11-12 09:32:01,Evidence of ghost voters — officials silent. Share widely! ¡Increíble! 🇺🇸,122,103,9,12643,2025-07-21,New York,False,en
046640cf-6aa,c3ba6075,carrollsally,2024-11-11 21:03:18,voter rolls compromised found in vote tallies (22 suspicious),181,280,3,364,2023-10-05,Rural,False,es
5b5eed02-ba5,6335b3db,daniel09,2024-11-13 12:39:40,poll watchers report — observers reporting orderly process.,28,238,34,205,2019-06-06,Miami,False,es
0af0ed40-976,caa31acb,fmartinez,2024-10-31 07:08:52,Reports of rigged machines in several precincts. Must be investigated!,171,137,30,2554,2012-02-20,New York,False,es
f1f39892-49f,097096f3,jclark,2024-11-02 18:55:26,Reports of ghost voters in several precincts. Must be investigated!,160,400,61,328,2010-09-04,Houston,False,es
8e65dbdc-da7,7baad821,michelleharris,2024-10-28 09:31:49,Update: transparent count in my precinct.,90,243,49,201,2020-12-04,Rural,False,en-US
93c722ea-055,8095bd10,ucobb,2024-10-30 01:51:49,count manipulation found in vote tallies (12 suspicious) ¡Increíble! 🇺🇸,69,83,24,1345,2012-02-19,Rural,False,en-US
1d58f69f-7a3,5d104c84,lunamegan,2024-11-13 10:26:28,ALERT: poll watchers report across precincts — evidence points to fraud. #investigate,101,526,27,871,2013-10-06,Philadelphia,False,es
96212df2-7e3,02ea258e,kathrynandersen,2024-11-07 00:31:13,fraudulent tabulation found in vote tallies (82 suspicious),55,382,170,24,2018-09-02,Miami,False,en
cb6dc9f5-0dd,26e45372,fstrickland,2024-10-27 06:25:10,Reports of ballot stuffing in several precincts. Must be investigated!,59,295,20,185,2014-06-19,Miami,True,es
ee8da364-8a8,fcd12de5,younglindsey,11/14/24 08:27 AM,counting ongoing — observers reporting orderly process. #VoteSafe,18,220,87,1170,2012-04-07,Los Angeles,False,en-US
50a2a0d9-7d9,e285e9b6,betty51,2024-11-04 03:42:42,Voter turnout steady in my area.,35,5,4,208,2020-12-28,Chicago,False,es
7e826a88-4cb,bcada9c2,savagedaniel,2024-11-12 16:14:26,Update: smooth voting in my precinct.,2,150,12,4513,2014-01-13,Philadelphia,False,es
66f59f1d-6ab,a1f717c2,rgrant,2024-11-12 02:10:19,Update: clean election in my precinct.,97,246,81,45,2023-01-22,Los Angeles,False,es
3d93e083-091,21f46f25,angela17,2024-11-06 17:26:54,polling update — official figures incoming.,54,25,105,975,2023-03-08,Philadelphia,False,en
059a304a-e9f,3190ea2e,clarkheather,11/10/24 07:52 PM,fake ballots found in vote tallies (267 suspicious),23,396,46,569,2019-06-14,New York,False,es
64e62790-452,ca3589ce,collinsmark,2024-10-26 15:08:55,Evidence of fraudulent tabulation — officials silent. Share widely! ¡Increíble! 🇺🇸 https://news.site/article,103,361,54,2588,2010-12-22,New York,True,en
7a322927-204,dc2cc0c8,richardcooper,2024-10-29 07:44:25,Update: smooth voting in my precinct.,82,219,40,138,2009-10-19,Rural,False,en-US
1ff2b01c-13e,652e69b6,mfigueroa,2024-11-11 18:21:19,early voting numbers — official figures incoming. #Election2024,4,75,11,146,2018-01-21,Chicago,True,es
e246a1e6-109,c0c66123,johnsonjonathan,2024-11-02 05:18:04,fraudulent tabulation found in vote tallies (471 suspicious),176,59,32,643,2021-11-13,,False,es
6a39b5bf-296,57d21719,gregorytaylor,2024-11-05 23:00:00,counting ongoing — observers reporting orderly process.,86,101,246,114,2015-08-29,Rural,False,en-US
5a8deef4-b12,0d222a94,lisahurley,unknown,Update: trust the process in my precinct.,32,210,12,428,2012-03-11,Philadelphia,False,es
e1796ea5-b41,a9a3163a,ortegaeddie,2024-11-13 16:44:20,poll watchers report — observers reporting orderly process. #VoteSafe,54,100,70,146,2022-08-13,Chicago,False,en
e6d49890-884,153a083f,amygraham,2024-10-26 19:23:08,polling update — observers reporting orderly process.,85,217,53,17797,2024-11-03,Houston,False,en
362757ef-cba,34ccab3e,zkeller,2024-11-05 08:11:57,Voter turnout steady in my area. #VoteSafe,36,21,6,36724,2017-05-22,Houston,False,en
dc53201d-1d7,65f14502,christopherelliott,2024-11-14 06:58:12,Reports of illegal votes in several precincts. Must be investigated! #Election2024,96,138,17,276,2016-04-06,New York,False,es
daa99376-8a2,bd9af9c1,hayesashley,2024-11-15 00:52:56,Update: trust the process in my precinct. #VoteSafe,43,236,95,678,2016-11-18,New York,False,en
cddac081-953,7db3c016,michelle22,2024-11-07 20:53:27,turnout update — official figures incoming.,13,61,56,125,2022-06-26,Philadelphia,False,es
0c3cbc8d-744,78dbbb72,iananderson,2024-11-10 05:02:33,Update: transparent count in my precinct. #Election2024,95,240,24,1171,2020-11-13,Houston,False,en
2bb31cd9-24f,21f46f25,angela17,2024-11-06 02:38:30,Voter turnout steady in my area.,25,87,105,975,2023-03-08,Philadelphia,False,en-US
a28df7ab-984,7f8ab97f,hickskim,2024-11-07 06:43:57,Update: observers confirm fairness in my precinct.,58,53,17,129,2009-08-08,Los Angeles,False,es
dbd0ced7-958,36871186,carlsonsherri,2024-11-14 22:46:25,Update: smooth voting in my precinct.,62,250,54,956,2022-03-24,Los Angeles,False,en-US
99908de5-cdb,b35d32d2,tylerbryan,2024-11-12 02:09:36,Evidence of fraudulent tabulation — officials silent. Share widely!,133,284,6,2532,2024-09-08,Rural,False,es
e42ce8b5-96b,cfbf5b4e,juan46,2024-10-28 18:53:22,Update: trust the process in my precinct.,45,245,110,21416,2025-04-07,,False,en
b42244ca-86d,0837e781,cdavis,2024-10-29 05:30:44,counting ongoing — official figures incoming.,40,83,44,274,2012-04-02,Rural,False,en
dd759d34-3e2,351fbd15,darren29,2024-10-29 08:53:50,Update: transparent count in my precinct.,32,156,76,869,2014-08-02,Miami,False,en
3f642955-ce2,3190ea2e,clarkheather,2024-10-31 09:21:02,Reports of ghost voters in several precincts. Must be investigated!,105,72,46,569,2019-06-14,New York,False,en-US
0bb18970-cb4,fc6b865a,emilyhart,2024-11-02 23:49:55,turnout update — observers reporting orderly process.,87,40,86,78,2020-09-17,Chicago,False,es
77de95ee-764,c89accba,psmith,2024-11-04 23:46:00,Update: clean election in my precinct.,68,75,219,26535,2024-07-26,Houston,True,en
f2e5eb68-1fa,20a5a682,danielruiz,2024-10-28 11:44:13,turnout update — observers reporting orderly process.,90,82,31,444,2017-12-12,New York,False,en-US
23f7883b-870,8539bc8d,bellmichele,2024-11-05 04:33:52,Update: trust the process in my precinct.,62,132,116,149,2021-08-19,Rural,False,es
54c07836-4e0,ce968842,qbrown,2024-11-14 12:26:24,counting ongoing — official figures incoming. #Election2024,23,67,25,607,2019-12-18,Los Angeles,False,en
3105e981-e90,ef1e1b8f,turnerpaul,2024-10-28 10:52:18,Reports of fake ballots in several precincts. Must be investigated! ¡Increíble! 🇺🇸,107,360,6,3878,2024-07-24,New York,False,en
5686dbc2-c48,e6f6a10f,ortizandrea,2024-11-13 19:32:52,Update: clean election in my precinct. ¡Esto es falso!,24,22,11,1463,2017-02-21,Miami,False,es
95f48277-054,9de1f226,hodgekevin,2024-11-03 16:06:56,voter rolls compromised found in vote tallies (29 suspicious),140,37,36,1354,2021-05-26,Philadelphia,False,es
fc1e7d2c-1b1,bfe77a4b,fmoon,2024-11-10 18:57:57,Reports of fake ballots in several precincts. Must be investigated! ¡Increíble! 🇺🇸,167,324,153,88,2022-05-05,Philadelphia,True,en
931df86c-49a,3713c05d,selena70,2024-11-03 01:13:12,Reports of count manipulation in several precincts. Must be investigated!,175,153,26,1191,2016-02-11,New York,False,en
f4851b03-f80,3fb41844,phorn,2024-11-10 18:22:46,ALERT: fake ballots across precincts — evidence points to fraud. #electionfraud,176,733,49,1585,2017-06-30,,False,en-US
90027862-19b,7783398d,carlosfranklin,2024-10-31 20:30:16,Voter turnout steady in my area.,39,63,6,460,2015-02-07,,False,en-US
ccc382e2-50b,08d1feef,claynicole,2024-11-01 06:53:21,Voter turnout steady in my area. #Election2024,32,62,13,457,2023-12-04,Philadelphia,False,en
cdda4219-5c9,5ce4a163,kristen46,2024-10-31 10:13:03,fake ballots found in vote tallies (236 suspicious),101,289,61,415,2014-07-13,New York,True,en-US
c0d52631-b3a,061a53b8,bwarren,2024-11-05 00:52:31,ALERT: fraudulent tabulation across precincts — evidence points to fraud. #electionfraud,233,264,59,1018,2018-08-11,,False,es
536796e6-10a,b685c482,andrewmiller,2024-11-10 11:34:59,early voting numbers — observers reporting orderly process.,99,111,34,2794,2020-09-05,Houston,False,es
0d3999c6-69d,dc2cc0c8,richardcooper,2024-11-13 23:05:39,ballot stuffing found in vote tallies (486 suspicious),125,74,40,138,2009-10-19,Rural,True,en
5b4afe5b-09b,120562e9,terry91,2024-11-12 10:02:00,poll watchers report — observers reporting orderly process.,40,19,2,60,2025-08-14,Chicago,False,es
2ef3de61-e7d,69b541e4,duranalice,2024-10-27 20:44:35,poll watchers report — official figures incoming.,38,69,54,583,2020-03-20,Los Angeles,False,en
d50f3959-5e0,b0d8b2f1,molinastephanie,2024-11-03 07:08:45,early voting numbers — official figures incoming.,28,71,4,1137,2010-01-13,New York,False,en
c2e380be-dc8,478c4ca6,madisonhunt,2024-11-08 02:09:10,Update: smooth voting in my precinct.,71,92,0,351,2012-09-28,New York,False,en
d563a033-a6f,52322f9f,todd49,2024-10-27 23:01:37,counting ongoing — official figures incoming.,33,51,104,614,2015-01-29,Chicago,False,en-US
16ab993b-e6d,d07e5d1a,qjackson,2024-11-12 12:54:31,Reports of ghost voters in several precincts. Must be investigated! ¡Increíble! 🇺🇸,85,101,5,442,2016-06-14,Chicago,False,en
bc85d259-d76,5c75b196,elizabeth76,2024-11-01 09:01:08,Reports of fake ballots in several precincts. Must be investigated! ¡Increíble! 🇺🇸,59,159,86,276,2024-03-30,Los Angeles,False,en
cbcf6242-315,8c356059,patrick96,2024-11-12 03:22:22,counting ongoing — observers reporting orderly process.,161,140,477,158,2015-07-20,New York,False,en-US
a5fc6b95-e3d,f84b3817,vtran,2024-10-26 15:44:42,early voting numbers — observers reporting orderly process.,64,97,13,2048,2010-02-22,Chicago,False,en
d5fa103b-213,5cfd7380,chelseastewart,2024-11-10 01:25:31,Update: observers confirm fairness in my precinct.,26,156,15,171,2016-09-22,,False,en
2d0f6d8f-30d,f845cb17,andrepatterson,2024-11-05 07:36:28,Update: smooth voting in my precinct.,50,77,13,1183,2018-01-24,Miami,False,en
89b9cd4b-e39,dc21f7fc,audrey71,2024-11-03 13:03:31,Evidence of rigged machines — officials silent. Share widely!,23,48,33,449,2010-02-01,Chicago,False,en-US
4e8ee1ce-3fb,16950161,sharonevans,2024-10-27 08:55:12,counting ongoing — observers reporting orderly process.,50,223,123,480,2009-10-25,,False,en
8b16ff27-723,df5373af,solislisa,2024-11-11 10:44:48,poll watchers report — official figures incoming.,32,41,53,101,2017-12-02,Philadelphia,False,en
e245b2c9-873,a9623259,kellerjustin,2024-11-08 15:02:48,Update: clean election in my precinct.,49,264,284,119,2021-02-22,Los Angeles,True,es
730fda44-25b,0292074e,josephfisher,2024-11-06 03:46:53,polling update — observers reporting orderly process.,77,97,5,2859,2013-04-28,Houston,True,en-US
6bbb67fe-ab6,40fb60ac,johncobb,2024-11-14 17:35:32,Reports of illegal votes in several precincts. Must be investigated!,47,297,13,211,2023-02-02,,False,en
efd9fdba-f67,04f7eb0d,carolynkeith,2024-11-11 18:25:48,Voter turnout steady in my area.,5,3,15,466,2017-03-05,Philadelphia,False,en
0045642a-ea4,ecc5d893,matthewcoleman,2024-10-29 20:11:59,turnout update — observers reporting orderly process. https://news.site/article,21,28,52,1343,2011-03-28,Chicago,False,en-US
f3f2f095-c3d,e1cf740b,thomas29,2024-11-12 05:00:54,early voting numbers — official figures incoming.,39,63,90,546,2012-10-15,Los Angeles,False,es
5a328cbf-b4e,7b7aac7a,brockstephanie,2024-11-13 03:25:39,Update: smooth voting in my precinct.,90,29,15,92,2009-09-05,New York,False,es
6ad77c34-62f,2a805e45,troy73,2024-11-08 08:46:57,Evidence of fake ballots — officials silent. Share widely! ¡Increíble! 🇺🇸,83,0,6,2132,2011-07-04,,False,en
3d183367-513,29a5330f,sshea,2024-10-27 21:11:50,Reports of rigged machines in several precincts. Must be investigated!,124,65,8,6575,2018-01-16,Los Angeles,False,en-US
b9a8d4b0-7a0,00929c7f,samueldavis,2024-10-30 02:30:45,poll watchers report — observers reporting orderly process.,60,34,8,2740,2012-12-10,Miami,False,en
7a7a1079-920,92d08bfb,ubowers,2024-11-06 17:57:15,poll watchers report — observers reporting orderly process.,21,128,6,1076,2015-08-11,Miami,False,es
cb3d4f7f-8c3,ed7d153e,mcintoshrandall,2024-10-27 07:50:08,Update: transparent count in my precinct.,98,123,141,449,2009-07-16,New York,False,en-US
713e7e37-272,a1eb8b3e,benjamin81,2024-11-06 08:02:44,Evidence of fraudulent tabulation — officials silent. Share widely!,63,151,8,1517,2017-02-16,Los Angeles,True,en
b706189d-9c3,9f23929c,george52,2024-11-06 15:38:46,polling update — official figures incoming.,40,76,124,2862,2014-09-03,,True,es
fa43654a-776,8434098f,justinsullivan,2024-10-28 00:01:59,Evidence of voter rolls compromised — officials silent. Share widely!,106,29,8,40520,2025-05-13,Philadelphia,False,en-US
65c172c1-388,937703d8,breannagriffin,2024-11-07 10:00:21,ALERT: voter rolls compromised across precincts — evidence points to fraud. #electionfraud,199,595,18,280,2016-02-10,Chicago,False,es
f412900a-121,d605e978,stevenmiller,2024-11-12 17:18:59,Update: trust the process in my precinct.,84,175,37,174,2017-07-01,Miami,False,es
d768c96c-2e9,d1c5aba4,ronald96,2024-11-07 00:00:06,Voter turnout steady in my area.,41,51,15,121,2013-05-14,Houston,False,en-US
59d87f85-b1d,eeba8cd4,jacksonanthony,2024-11-10 16:36:26,polling update — observers reporting orderly process.,28,4,14,114,2020-05-13,Houston,False,en
2d3e8898-da6,46c308b1,cummingsandrew,2024-11-04 10:42:15,Update: observers confirm fairness in my precinct. #VoteSafe,53,49,29,415,2023-07-08,Los Angeles,True,es
51bbec39-add,1016786a,pgood,2024-11-13 14:56:14,illegal votes found in vote tallies (51 suspicious),82,311,233,24712,2019-03-30,,True,es
c687d935-aaa,f539ca55,wyatttiffany,2024-11-08 00:56:28,counting ongoing — observers reporting orderly process.,82,127,5,1771,2018-09-23,New York,False,es
57c8be29-bee,c9947b29,christian13,2024-11-08 17:10:43,ALERT: count manipulation across precincts — evidence points to fraud. #electionfraud,308,364,5,1630,2020-09-01,Chicago,False,en-US
e78837f9-2b9,0fb97f73,hoodkaren,2024-11-14 07:04:36,Update: observers confirm fairness in my precinct.,35,31,37,1842,2012-01-01,Chicago,False,en-US
8988b474-15d,d33b0e80,jmckee,2024-11-12 15:28:31,Reports of ballot stuffing in several precincts. Must be investigated!,4,75,24,444,2013-01-11,Philadelphia,False,en
